date,city,diff
2014-05-01,彰化縣,-436.0
2014-06-01,彰化縣,-467.0
2014-07-01,彰化縣,-401.0
2014-08-01,彰化縣,-530.0
2014-09-01,彰化縣,-473.0
2014-10-01,彰化縣,-28.0
2014-11-01,彰化縣,128.0
2014-12-01,彰化縣,-752.0
2015-01-01,彰化縣,-162.0
2015-02-01,彰化縣,-259.0
2015-03-01,彰化縣,-558.0
2015-04-01,彰化縣,-703.0
2015-05-01,彰化縣,-286.0
2015-06-01,彰化縣,-232.0
2015-07-01,彰化縣,-344.0
2015-08-01,彰化縣,-401.0
2015-09-01,彰化縣,-234.0
2015-10-01,彰化縣,51.0
2015-11-01,彰化縣,350.0
2015-12-01,彰化縣,376.0
2016-01-01,彰化縣,223.0
2016-02-01,彰化縣,-86.0
2016-03-01,彰化縣,-264.0
2016-04-01,彰化縣,-22.0
2016-05-01,彰化縣,-147.0
2016-06-01,彰化縣,27.0
2016-07-01,彰化縣,167.0
2016-08-01,彰化縣,-625.0
2016-09-01,彰化縣,-680.0
2016-10-01,彰化縣,-215.0
2016-11-01,彰化縣,-285.0
2016-12-01,彰化縣,-19.0
2017-01-01,彰化縣,-304.0
2017-02-01,彰化縣,-496.0
2017-03-01,彰化縣,-461.0
2017-04-01,彰化縣,-435.0
2017-05-01,彰化縣,-665.0
2017-06-01,彰化縣,-362.0
2017-07-01,彰化縣,-378.0
2017-08-01,彰化縣,-619.0
2017-09-01,彰化縣,-435.0
2017-10-01,彰化縣,-57.0
2017-11-01,彰化縣,-265.0
2017-12-01,彰化縣,-211.0
2018-01-01,彰化縣,-518.0
2018-02-01,彰化縣,-636.0
2018-03-01,彰化縣,-776.0
2018-04-01,彰化縣,-490.0
2018-05-01,彰化縣,-578.0
2018-06-01,彰化縣,-184.0
2018-07-01,彰化縣,-331.0
2018-08-01,彰化縣,-377.0
2018-09-01,彰化縣,-257.0
2018-10-01,彰化縣,126.0
2018-11-01,彰化縣,-66.0
2018-12-01,彰化縣,-547.0
2019-01-01,彰化縣,-648.0
2019-02-01,彰化縣,-410.0
2019-03-01,彰化縣,-477.0
2019-04-01,彰化縣,-620.0
2019-05-01,彰化縣,-558.0
2019-06-01,彰化縣,-387.0
2019-07-01,彰化縣,-450.0
2019-08-01,彰化縣,-661.0
2007-04-01,屏東縣,-328.0
2007-05-01,屏東縣,-529.0
2007-06-01,屏東縣,-305.0
2007-07-01,屏東縣,-180.0
2007-08-01,屏東縣,-346.0
2007-09-01,屏東縣,-421.0
2007-10-01,屏東縣,-13.0
2007-11-01,屏東縣,-95.0
2007-12-01,屏東縣,-135.0
2008-01-01,屏東縣,-244.0
2008-02-01,屏東縣,-414.0
2008-03-01,屏東縣,-401.0
2008-04-01,屏東縣,-590.0
2008-05-01,屏東縣,-639.0
2008-06-01,屏東縣,-489.0
2008-07-01,屏東縣,-272.0
2008-08-01,屏東縣,-321.0
2008-09-01,屏東縣,-553.0
2008-10-01,屏東縣,-197.0
2008-11-01,屏東縣,-127.0
2008-12-01,屏東縣,-478.0
2009-01-01,屏東縣,14.0
2009-02-01,屏東縣,-368.0
2009-03-01,屏東縣,-417.0
2009-04-01,屏東縣,-405.0
2009-05-01,屏東縣,-278.0
2009-06-01,屏東縣,-309.0
2009-07-01,屏東縣,-154.0
2009-08-01,屏東縣,-320.0
2009-09-01,屏東縣,-90.0
2009-10-01,屏東縣,64.0
2009-11-01,屏東縣,221.0
2009-12-01,屏東縣,-156.0
2010-01-01,屏東縣,-301.0
2010-02-01,屏東縣,-148.0
2010-03-01,屏東縣,-806.0
2010-04-01,屏東縣,-835.0
2010-05-01,屏東縣,-804.0
2010-06-01,屏東縣,-1684.0
2010-07-01,屏東縣,-953.0
2010-08-01,屏東縣,-928.0
2010-09-01,屏東縣,-802.0
2010-10-01,屏東縣,-683.0
2010-11-01,屏東縣,-615.0
2010-12-01,屏東縣,-572.0
2011-01-01,屏東縣,-616.0
2011-02-01,屏東縣,-631.0
2011-03-01,屏東縣,-800.0
2011-04-01,屏東縣,-895.0
2011-05-01,屏東縣,-950.0
2011-06-01,屏東縣,-790.0
2011-07-01,屏東縣,-689.0
2011-08-01,屏東縣,-1025.0
2011-09-01,屏東縣,-968.0
2011-10-01,屏東縣,-630.0
2011-11-01,屏東縣,-536.0
2011-12-01,屏東縣,-450.0
2012-01-01,屏東縣,-448.0
2012-02-01,屏東縣,-541.0
2012-03-01,屏東縣,-594.0
2012-04-01,屏東縣,-583.0
2012-05-01,屏東縣,-435.0
2012-06-01,屏東縣,-555.0
2012-07-01,屏東縣,-614.0
2012-08-01,屏東縣,-715.0
2012-09-01,屏東縣,-621.0
2012-10-01,屏東縣,-357.0
2012-11-01,屏東縣,-327.0
2012-12-01,屏東縣,-298.0
2013-01-01,屏東縣,-502.0
2013-02-01,屏東縣,-370.0
2013-03-01,屏東縣,-552.0
2013-04-01,屏東縣,-495.0
2013-05-01,屏東縣,-789.0
2013-06-01,屏東縣,-388.0
2013-07-01,屏東縣,-556.0
2013-08-01,屏東縣,-563.0
2013-09-01,屏東縣,-619.0
2013-10-01,屏東縣,-477.0
2013-11-01,屏東縣,-293.0
2013-12-01,屏東縣,-551.0
2014-01-01,屏東縣,-512.0
2014-02-01,屏東縣,-342.0
2014-03-01,屏東縣,-305.0
2014-04-01,屏東縣,-196.0
2014-05-01,屏東縣,-238.0
2014-06-01,屏東縣,-166.0
2014-07-01,屏東縣,-361.0
2014-08-01,屏東縣,-372.0
2014-09-01,屏東縣,-468.0
2014-10-01,屏東縣,-213.0
2014-11-01,屏東縣,-309.0
2014-12-01,屏東縣,-887.0
2015-01-01,屏東縣,-762.0
2015-02-01,屏東縣,-505.0
2015-03-01,屏東縣,-871.0
2015-04-01,屏東縣,-700.0
2015-05-01,屏東縣,-634.0
2015-06-01,屏東縣,-464.0
2015-07-01,屏東縣,-459.0
2015-08-01,屏東縣,-546.0
2015-09-01,屏東縣,-551.0
2015-10-01,屏東縣,-328.0
2015-11-01,屏東縣,-428.0
2015-12-01,屏東縣,-416.0
2016-01-01,屏東縣,-322.0
2016-02-01,屏東縣,-523.0
2016-03-01,屏東縣,-648.0
2016-04-01,屏東縣,-421.0
2016-05-01,屏東縣,-338.0
2016-06-01,屏東縣,-417.0
2016-07-01,屏東縣,-418.0
2016-08-01,屏東縣,-466.0
2016-09-01,屏東縣,-652.0
2016-10-01,屏東縣,-349.0
2016-11-01,屏東縣,-456.0
2016-12-01,屏東縣,-451.0
2017-01-01,屏東縣,-383.0
2017-02-01,屏東縣,-602.0
2017-03-01,屏東縣,-616.0
2017-04-01,屏東縣,-589.0
2017-05-01,屏東縣,-608.0
2017-06-01,屏東縣,-505.0
2017-07-01,屏東縣,-362.0
2017-08-01,屏東縣,-498.0
2017-09-01,屏東縣,-556.0
2017-10-01,屏東縣,-376.0
2017-11-01,屏東縣,-394.0
2017-12-01,屏東縣,-364.0
2018-01-01,屏東縣,-464.0
2018-02-01,屏東縣,-381.0
2018-03-01,屏東縣,-440.0
2018-04-01,屏東縣,-130.0
2018-05-01,屏東縣,-61.0
2018-06-01,屏東縣,-188.0
2018-07-01,屏東縣,-192.0
2018-08-01,屏東縣,-484.0
2018-09-01,屏東縣,-548.0
2018-10-01,屏東縣,-272.0
2018-11-01,屏東縣,-456.0
2018-12-01,屏東縣,-917.0
2019-01-01,屏東縣,-819.0
2019-02-01,屏東縣,-635.0
2019-03-01,屏東縣,-696.0
2019-04-01,屏東縣,-547.0
2019-05-01,屏東縣,-439.0
2019-06-01,屏東縣,-436.0
2019-07-01,屏東縣,-638.0
2019-08-01,屏東縣,-398.0
2007-04-01,宜蘭縣,54.0
2007-05-01,宜蘭縣,-104.0
2007-06-01,宜蘭縣,-28.0
2007-07-01,宜蘭縣,78.0
2007-08-01,宜蘭縣,101.0
2007-09-01,宜蘭縣,-119.0
2007-10-01,宜蘭縣,25.0
2007-11-01,宜蘭縣,140.0
2007-12-01,宜蘭縣,40.0
2008-01-01,宜蘭縣,-79.0
2008-02-01,宜蘭縣,265.0
2008-03-01,宜蘭縣,72.0
2008-04-01,宜蘭縣,336.0
2008-05-01,宜蘭縣,-74.0
2008-06-01,宜蘭縣,164.0
2008-07-01,宜蘭縣,44.0
2008-08-01,宜蘭縣,142.0
2008-09-01,宜蘭縣,-174.0
2008-10-01,宜蘭縣,-84.0
2008-11-01,宜蘭縣,33.0
2008-12-01,宜蘭縣,-141.0
2009-01-01,宜蘭縣,111.0
2009-02-01,宜蘭縣,-271.0
2009-03-01,宜蘭縣,166.0
2009-04-01,宜蘭縣,-9.0
2009-05-01,宜蘭縣,-62.0
2009-06-01,宜蘭縣,624.0
2009-07-01,宜蘭縣,-193.0
2009-08-01,宜蘭縣,-17.0
2009-09-01,宜蘭縣,-48.0
2009-10-01,宜蘭縣,142.0
2009-11-01,宜蘭縣,154.0
2009-12-01,宜蘭縣,126.0
2010-01-01,宜蘭縣,251.0
2010-02-01,宜蘭縣,25.0
2010-03-01,宜蘭縣,-118.0
2010-04-01,宜蘭縣,-191.0
2010-05-01,宜蘭縣,-183.0
2010-06-01,宜蘭縣,-805.0
2010-07-01,宜蘭縣,72.0
2010-08-01,宜蘭縣,43.0
2010-09-01,宜蘭縣,-40.0
2010-10-01,宜蘭縣,-109.0
2010-11-01,宜蘭縣,-12.0
2010-12-01,宜蘭縣,-72.0
2011-01-01,宜蘭縣,-118.0
2011-02-01,宜蘭縣,-148.0
2011-03-01,宜蘭縣,-184.0
2011-04-01,宜蘭縣,-290.0
2011-05-01,宜蘭縣,-241.0
2011-06-01,宜蘭縣,-156.0
2011-07-01,宜蘭縣,9.0
2011-08-01,宜蘭縣,-11.0
2011-09-01,宜蘭縣,-15.0
2011-10-01,宜蘭縣,-36.0
2011-11-01,宜蘭縣,-69.0
2011-12-01,宜蘭縣,-166.0
2012-01-01,宜蘭縣,-43.0
2012-02-01,宜蘭縣,-226.0
2012-03-01,宜蘭縣,-181.0
2012-04-01,宜蘭縣,-132.0
2012-05-01,宜蘭縣,32.0
2012-06-01,宜蘭縣,105.0
2012-07-01,宜蘭縣,-102.0
2012-08-01,宜蘭縣,36.0
2012-09-01,宜蘭縣,-118.0
2012-10-01,宜蘭縣,6.0
2012-11-01,宜蘭縣,110.0
2012-12-01,宜蘭縣,47.0
2013-01-01,宜蘭縣,4.0
2013-02-01,宜蘭縣,0.0
2013-03-01,宜蘭縣,0.0
2013-04-01,宜蘭縣,-47.0
2013-05-01,宜蘭縣,30.0
2013-06-01,宜蘭縣,20.0
2013-07-01,宜蘭縣,34.0
2013-08-01,宜蘭縣,12.0
2013-09-01,宜蘭縣,-68.0
2013-10-01,宜蘭縣,-22.0
2013-11-01,宜蘭縣,-44.0
2013-12-01,宜蘭縣,-58.0
2014-01-01,宜蘭縣,-78.0
2014-02-01,宜蘭縣,-66.0
2014-03-01,宜蘭縣,115.0
2014-04-01,宜蘭縣,123.0
2014-05-01,宜蘭縣,18.0
2014-06-01,宜蘭縣,203.0
2014-07-01,宜蘭縣,15.0
2014-08-01,宜蘭縣,91.0
2014-09-01,宜蘭縣,-93.0
2014-10-01,宜蘭縣,15.0
2014-11-01,宜蘭縣,81.0
2014-12-01,宜蘭縣,-103.0
2015-01-01,宜蘭縣,-86.0
2015-02-01,宜蘭縣,-201.0
2015-03-01,宜蘭縣,-120.0
2015-04-01,宜蘭縣,-97.0
2015-05-01,宜蘭縣,-23.0
2015-06-01,宜蘭縣,63.0
2015-07-01,宜蘭縣,-14.0
2015-08-01,宜蘭縣,76.0
2015-09-01,宜蘭縣,-114.0
2015-10-01,宜蘭縣,-183.0
2015-11-01,宜蘭縣,-8.0
2015-12-01,宜蘭縣,47.0
2016-01-01,宜蘭縣,-80.0
2016-02-01,宜蘭縣,-42.0
2016-03-01,宜蘭縣,-141.0
2016-04-01,宜蘭縣,-39.0
2016-05-01,宜蘭縣,-4.0
2016-06-01,宜蘭縣,-3.0
2016-07-01,宜蘭縣,-62.0
2016-08-01,宜蘭縣,42.0
2016-09-01,宜蘭縣,-117.0
2016-10-01,宜蘭縣,-72.0
2016-11-01,宜蘭縣,-12.0
2016-12-01,宜蘭縣,-49.0
2017-01-01,宜蘭縣,-189.0
2017-02-01,宜蘭縣,-26.0
2017-03-01,宜蘭縣,-118.0
2017-04-01,宜蘭縣,-112.0
2017-05-01,宜蘭縣,40.0
2017-06-01,宜蘭縣,-27.0
2017-07-01,宜蘭縣,-121.0
2017-08-01,宜蘭縣,-81.0
2017-09-01,宜蘭縣,-53.0
2017-10-01,宜蘭縣,-95.0
2017-11-01,宜蘭縣,-68.0
2017-12-01,宜蘭縣,-81.0
2018-01-01,宜蘭縣,-245.0
2018-02-01,宜蘭縣,-103.0
2018-03-01,宜蘭縣,-191.0
2018-04-01,宜蘭縣,-2.0
2018-05-01,宜蘭縣,-19.0
2018-06-01,宜蘭縣,-41.0
2018-07-01,宜蘭縣,-82.0
2018-08-01,宜蘭縣,-166.0
2018-09-01,宜蘭縣,-166.0
2018-10-01,宜蘭縣,-84.0
2018-11-01,宜蘭縣,-132.0
2018-12-01,宜蘭縣,-155.0
2019-01-01,宜蘭縣,-186.0
2019-02-01,宜蘭縣,-113.0
2019-03-01,宜蘭縣,-152.0
2019-04-01,宜蘭縣,-38.0
2019-05-01,宜蘭縣,-7.0
2019-06-01,宜蘭縣,-19.0
2019-07-01,宜蘭縣,-70.0
2019-08-01,宜蘭縣,-57.0
2007-04-01,基隆市,43.0
2007-05-01,基隆市,-75.0
2007-06-01,基隆市,-81.0
2007-07-01,基隆市,-70.0
2007-08-01,基隆市,-44.0
2007-09-01,基隆市,3.0
2007-10-01,基隆市,122.0
2007-11-01,基隆市,29.0
2007-12-01,基隆市,58.0
2008-01-01,基隆市,-181.0
2008-02-01,基隆市,-132.0
2008-03-01,基隆市,-169.0
2008-04-01,基隆市,-185.0
2008-05-01,基隆市,-130.0
2008-06-01,基隆市,-157.0
2008-07-01,基隆市,-230.0
2008-08-01,基隆市,-79.0
2008-09-01,基隆市,-47.0
2008-10-01,基隆市,-111.0
2008-11-01,基隆市,59.0
2008-12-01,基隆市,-56.0
2009-01-01,基隆市,88.0
2009-02-01,基隆市,-280.0
2009-03-01,基隆市,-23.0
2009-04-01,基隆市,-67.0
2009-05-01,基隆市,-4.0
2009-06-01,基隆市,10.0
2009-07-01,基隆市,-19.0
2009-08-01,基隆市,-60.0
2009-09-01,基隆市,-148.0
2009-10-01,基隆市,66.0
2009-11-01,基隆市,-46.0
2009-12-01,基隆市,-175.0
2010-01-01,基隆市,-185.0
2010-02-01,基隆市,-119.0
2010-03-01,基隆市,-393.0
2010-04-01,基隆市,-417.0
2010-05-01,基隆市,-450.0
2010-06-01,基隆市,-888.0
2010-07-01,基隆市,-337.0
2010-08-01,基隆市,-144.0
2010-09-01,基隆市,-434.0
2010-10-01,基隆市,-364.0
2010-11-01,基隆市,-294.0
2010-12-01,基隆市,-162.0
2011-01-01,基隆市,-454.0
2011-02-01,基隆市,-328.0
2011-03-01,基隆市,-487.0
2011-04-01,基隆市,-314.0
2011-05-01,基隆市,-415.0
2011-06-01,基隆市,-366.0
2011-07-01,基隆市,-449.0
2011-08-01,基隆市,-265.0
2011-09-01,基隆市,-409.0
2011-10-01,基隆市,-146.0
2011-11-01,基隆市,-220.0
2011-12-01,基隆市,-354.0
2012-01-01,基隆市,-185.0
2012-02-01,基隆市,-326.0
2012-03-01,基隆市,-395.0
2012-04-01,基隆市,-135.0
2012-05-01,基隆市,-364.0
2012-06-01,基隆市,-221.0
2012-07-01,基隆市,-269.0
2012-08-01,基隆市,-288.0
2012-09-01,基隆市,-207.0
2012-10-01,基隆市,-228.0
2012-11-01,基隆市,-50.0
2012-12-01,基隆市,-106.0
2013-01-01,基隆市,-132.0
2013-02-01,基隆市,-165.0
2013-03-01,基隆市,-197.0
2013-04-01,基隆市,-95.0
2013-05-01,基隆市,-192.0
2013-06-01,基隆市,-290.0
2013-07-01,基隆市,-248.0
2013-08-01,基隆市,-79.0
2013-09-01,基隆市,-342.0
2013-10-01,基隆市,-209.0
2013-11-01,基隆市,-141.0
2013-12-01,基隆市,-149.0
2014-01-01,基隆市,-115.0
2014-02-01,基隆市,-141.0
2014-03-01,基隆市,-230.0
2014-04-01,基隆市,-159.0
2014-05-01,基隆市,-271.0
2014-06-01,基隆市,-212.0
2014-07-01,基隆市,-84.0
2014-08-01,基隆市,19.0
2014-09-01,基隆市,-124.0
2014-10-01,基隆市,-134.0
2014-11-01,基隆市,-123.0
2014-12-01,基隆市,-263.0
2015-01-01,基隆市,-66.0
2015-02-01,基隆市,-55.0
2015-03-01,基隆市,13.0
2015-04-01,基隆市,16.0
2015-05-01,基隆市,-194.0
2015-06-01,基隆市,-4.0
2015-07-01,基隆市,-167.0
2015-08-01,基隆市,-16.0
2015-09-01,基隆市,-93.0
2015-10-01,基隆市,-156.0
2015-11-01,基隆市,-129.0
2015-12-01,基隆市,-121.0
2016-01-01,基隆市,-86.0
2016-02-01,基隆市,-105.0
2016-03-01,基隆市,-32.0
2016-04-01,基隆市,155.0
2016-05-01,基隆市,-159.0
2016-06-01,基隆市,-41.0
2016-07-01,基隆市,64.0
2016-08-01,基隆市,85.0
2016-09-01,基隆市,33.0
2016-10-01,基隆市,29.0
2016-11-01,基隆市,14.0
2016-12-01,基隆市,38.0
2017-01-01,基隆市,-56.0
2017-02-01,基隆市,5.0
2017-03-01,基隆市,-76.0
2017-04-01,基隆市,113.0
2017-05-01,基隆市,-105.0
2017-06-01,基隆市,-105.0
2017-07-01,基隆市,-23.0
2017-08-01,基隆市,-34.0
2017-09-01,基隆市,-61.0
2017-10-01,基隆市,-89.0
2017-11-01,基隆市,-109.0
2017-12-01,基隆市,-102.0
2018-01-01,基隆市,-141.0
2018-02-01,基隆市,-113.0
2018-03-01,基隆市,-85.0
2018-04-01,基隆市,-20.0
2018-05-01,基隆市,-155.0
2018-06-01,基隆市,-149.0
2018-07-01,基隆市,-183.0
2018-08-01,基隆市,-151.0
2018-09-01,基隆市,-93.0
2018-10-01,基隆市,-99.0
2018-11-01,基隆市,-63.0
2018-12-01,基隆市,-51.0
2019-01-01,基隆市,-168.0
2019-02-01,基隆市,-71.0
2019-03-01,基隆市,-68.0
2019-04-01,基隆市,-28.0
2019-05-01,基隆市,-207.0
2019-06-01,基隆市,-138.0
2019-07-01,基隆市,-115.0
2019-08-01,基隆市,-55.0
2007-04-01,嘉義縣,-373.0
2007-05-01,嘉義縣,-173.0
2007-06-01,嘉義縣,-280.0
2007-07-01,嘉義縣,-113.0
2007-08-01,嘉義縣,-146.0
2007-09-01,嘉義縣,-236.0
2007-10-01,嘉義縣,-89.0
2007-11-01,嘉義縣,-46.0
2007-12-01,嘉義縣,-18.0
2008-01-01,嘉義縣,-191.0
2008-02-01,嘉義縣,-395.0
2008-03-01,嘉義縣,-415.0
2008-04-01,嘉義縣,-516.0
2008-05-01,嘉義縣,-374.0
2008-06-01,嘉義縣,-189.0
2008-07-01,嘉義縣,-263.0
2008-08-01,嘉義縣,-248.0
2008-09-01,嘉義縣,-102.0
2008-10-01,嘉義縣,-49.0
2008-11-01,嘉義縣,9.0
2008-12-01,嘉義縣,119.0
2009-01-01,嘉義縣,70.0
2009-02-01,嘉義縣,-449.0
2009-03-01,嘉義縣,-313.0
2009-04-01,嘉義縣,-337.0
2009-05-01,嘉義縣,-108.0
2009-06-01,嘉義縣,-44.0
2009-07-01,嘉義縣,92.0
2009-08-01,嘉義縣,-117.0
2009-09-01,嘉義縣,-340.0
2009-10-01,嘉義縣,82.0
2009-11-01,嘉義縣,190.0
2009-12-01,嘉義縣,259.0
2010-01-01,嘉義縣,-7.0
2010-02-01,嘉義縣,-81.0
2010-03-01,嘉義縣,-727.0
2010-04-01,嘉義縣,-515.0
2010-05-01,嘉義縣,-508.0
2010-06-01,嘉義縣,-1096.0
2010-07-01,嘉義縣,-408.0
2010-08-01,嘉義縣,-138.0
2010-09-01,嘉義縣,-383.0
2010-10-01,嘉義縣,-115.0
2010-11-01,嘉義縣,-186.0
2010-12-01,嘉義縣,-304.0
2011-01-01,嘉義縣,-416.0
2011-02-01,嘉義縣,-544.0
2011-03-01,嘉義縣,-651.0
2011-04-01,嘉義縣,-489.0
2011-05-01,嘉義縣,-484.0
2011-06-01,嘉義縣,-605.0
2011-07-01,嘉義縣,-392.0
2011-08-01,嘉義縣,-505.0
2011-09-01,嘉義縣,-383.0
2011-10-01,嘉義縣,-343.0
2011-11-01,嘉義縣,-227.0
2011-12-01,嘉義縣,-267.0
2012-01-01,嘉義縣,-314.0
2012-02-01,嘉義縣,-556.0
2012-03-01,嘉義縣,-699.0
2012-04-01,嘉義縣,-528.0
2012-05-01,嘉義縣,-492.0
2012-06-01,嘉義縣,-308.0
2012-07-01,嘉義縣,-359.0
2012-08-01,嘉義縣,-299.0
2012-09-01,嘉義縣,-209.0
2012-10-01,嘉義縣,-193.0
2012-11-01,嘉義縣,-52.0
2012-12-01,嘉義縣,-210.0
2013-01-01,嘉義縣,-319.0
2013-02-01,嘉義縣,-298.0
2013-03-01,嘉義縣,-565.0
2013-04-01,嘉義縣,-592.0
2013-05-01,嘉義縣,-457.0
2013-06-01,嘉義縣,-466.0
2013-07-01,嘉義縣,-308.0
2013-08-01,嘉義縣,-353.0
2013-09-01,嘉義縣,-361.0
2013-10-01,嘉義縣,-254.0
2013-11-01,嘉義縣,-182.0
2013-12-01,嘉義縣,-339.0
2014-01-01,嘉義縣,-404.0
2014-02-01,嘉義縣,-677.0
2014-03-01,嘉義縣,-427.0
2014-04-01,嘉義縣,-251.0
2014-05-01,嘉義縣,-274.0
2014-06-01,嘉義縣,-260.0
2014-07-01,嘉義縣,-201.0
2014-08-01,嘉義縣,-266.0
2014-09-01,嘉義縣,-441.0
2014-10-01,嘉義縣,-253.0
2014-11-01,嘉義縣,-196.0
2014-12-01,嘉義縣,-796.0
2015-01-01,嘉義縣,-507.0
2015-02-01,嘉義縣,-441.0
2015-03-01,嘉義縣,-673.0
2015-04-01,嘉義縣,-575.0
2015-05-01,嘉義縣,-522.0
2015-06-01,嘉義縣,-474.0
2015-07-01,嘉義縣,-405.0
2015-08-01,嘉義縣,-276.0
2015-09-01,嘉義縣,-240.0
2015-10-01,嘉義縣,-246.0
2015-11-01,嘉義縣,-305.0
2015-12-01,嘉義縣,-280.0
2016-01-01,嘉義縣,-357.0
2016-02-01,嘉義縣,-437.0
2016-03-01,嘉義縣,-538.0
2016-04-01,嘉義縣,-481.0
2016-05-01,嘉義縣,-328.0
2016-06-01,嘉義縣,-359.0
2016-07-01,嘉義縣,-115.0
2016-08-01,嘉義縣,-309.0
2016-09-01,嘉義縣,-384.0
2016-10-01,嘉義縣,-313.0
2016-11-01,嘉義縣,-383.0
2016-12-01,嘉義縣,-515.0
2017-01-01,嘉義縣,-308.0
2017-02-01,嘉義縣,-295.0
2017-03-01,嘉義縣,-583.0
2017-04-01,嘉義縣,-362.0
2017-05-01,嘉義縣,-379.0
2017-06-01,嘉義縣,-311.0
2017-07-01,嘉義縣,-290.0
2017-08-01,嘉義縣,-244.0
2017-09-01,嘉義縣,-484.0
2017-10-01,嘉義縣,-267.0
2017-11-01,嘉義縣,-277.0
2017-12-01,嘉義縣,-338.0
2018-01-01,嘉義縣,-376.0
2018-02-01,嘉義縣,-308.0
2018-03-01,嘉義縣,-480.0
2018-04-01,嘉義縣,-341.0
2018-05-01,嘉義縣,-317.0
2018-06-01,嘉義縣,-199.0
2018-07-01,嘉義縣,-432.0
2018-08-01,嘉義縣,-357.0
2018-09-01,嘉義縣,-334.0
2018-10-01,嘉義縣,-258.0
2018-11-01,嘉義縣,-318.0
2018-12-01,嘉義縣,-394.0
2019-01-01,嘉義縣,-509.0
2019-02-01,嘉義縣,-353.0
2019-03-01,嘉義縣,-421.0
2019-04-01,嘉義縣,-377.0
2019-05-01,嘉義縣,-373.0
2019-06-01,嘉義縣,-285.0
2019-07-01,嘉義縣,-297.0
2019-08-01,嘉義縣,-347.0
2007-04-01,嘉義市,213.0
2007-05-01,嘉義市,37.0
2007-06-01,嘉義市,247.0
2007-07-01,嘉義市,93.0
2007-08-01,嘉義市,-14.0
2007-09-01,嘉義市,7.0
2007-10-01,嘉義市,47.0
2007-11-01,嘉義市,48.0
2007-12-01,嘉義市,176.0
2008-01-01,嘉義市,62.0
2008-02-01,嘉義市,148.0
2008-03-01,嘉義市,137.0
2008-04-01,嘉義市,64.0
2008-05-01,嘉義市,189.0
2008-06-01,嘉義市,114.0
2008-07-01,嘉義市,178.0
2008-08-01,嘉義市,107.0
2008-09-01,嘉義市,-42.0
2008-10-01,嘉義市,54.0
2008-11-01,嘉義市,-22.0
2008-12-01,嘉義市,-271.0
2009-01-01,嘉義市,20.0
2009-02-01,嘉義市,53.0
2009-03-01,嘉義市,202.0
2009-04-01,嘉義市,144.0
2009-05-01,嘉義市,-124.0
2009-06-01,嘉義市,83.0
2009-07-01,嘉義市,-44.0
2009-08-01,嘉義市,-76.0
2009-09-01,嘉義市,-175.0
2009-10-01,嘉義市,-15.0
2009-11-01,嘉義市,69.0
2009-12-01,嘉義市,-69.0
2010-01-01,嘉義市,-83.0
2010-02-01,嘉義市,-87.0
2010-03-01,嘉義市,26.0
2010-04-01,嘉義市,-78.0
2010-05-01,嘉義市,-195.0
2010-06-01,嘉義市,-562.0
2010-07-01,嘉義市,-49.0
2010-08-01,嘉義市,-51.0
2010-09-01,嘉義市,-71.0
2010-10-01,嘉義市,-188.0
2010-11-01,嘉義市,-101.0
2010-12-01,嘉義市,-32.0
2011-01-01,嘉義市,-70.0
2011-02-01,嘉義市,-86.0
2011-03-01,嘉義市,-53.0
2011-04-01,嘉義市,37.0
2011-05-01,嘉義市,-42.0
2011-06-01,嘉義市,-48.0
2011-07-01,嘉義市,-134.0
2011-08-01,嘉義市,-34.0
2011-09-01,嘉義市,-202.0
2011-10-01,嘉義市,-114.0
2011-11-01,嘉義市,-50.0
2011-12-01,嘉義市,-68.0
2012-01-01,嘉義市,-2.0
2012-02-01,嘉義市,25.0
2012-03-01,嘉義市,-85.0
2012-04-01,嘉義市,131.0
2012-05-01,嘉義市,100.0
2012-06-01,嘉義市,-6.0
2012-07-01,嘉義市,-101.0
2012-08-01,嘉義市,-189.0
2012-09-01,嘉義市,-60.0
2012-10-01,嘉義市,-51.0
2012-11-01,嘉義市,-5.0
2012-12-01,嘉義市,-63.0
2013-01-01,嘉義市,36.0
2013-02-01,嘉義市,-61.0
2013-03-01,嘉義市,45.0
2013-04-01,嘉義市,98.0
2013-05-01,嘉義市,-26.0
2013-06-01,嘉義市,-21.0
2013-07-01,嘉義市,-68.0
2013-08-01,嘉義市,37.0
2013-09-01,嘉義市,-154.0
2013-10-01,嘉義市,-137.0
2013-11-01,嘉義市,-35.0
2013-12-01,嘉義市,-62.0
2014-01-01,嘉義市,69.0
2014-02-01,嘉義市,131.0
2014-03-01,嘉義市,31.0
2014-04-01,嘉義市,-40.0
2014-05-01,嘉義市,-80.0
2014-06-01,嘉義市,-142.0
2014-07-01,嘉義市,-23.0
2014-08-01,嘉義市,67.0
2014-09-01,嘉義市,-59.0
2014-10-01,嘉義市,-47.0
2014-11-01,嘉義市,79.0
2014-12-01,嘉義市,25.0
2015-01-01,嘉義市,42.0
2015-02-01,嘉義市,-50.0
2015-03-01,嘉義市,-8.0
2015-04-01,嘉義市,142.0
2015-05-01,嘉義市,-51.0
2015-06-01,嘉義市,-62.0
2015-07-01,嘉義市,-164.0
2015-08-01,嘉義市,-76.0
2015-09-01,嘉義市,-183.0
2015-10-01,嘉義市,-77.0
2015-11-01,嘉義市,19.0
2015-12-01,嘉義市,-49.0
2016-01-01,嘉義市,-93.0
2016-02-01,嘉義市,24.0
